year,stcd,dv,dpres,redist ,dexp ,rexp
2008,3503,36.68037194,47.95918367,0,462075,1058000
2008,3504,34.83200353,38.7755102,0,27697,436919
2008,3505,35.90900609,45.91836735,0,0,2051669
2008,3506,65.4776493,48.97959184,0,598718,0
2008,3507,41.78465164,45.45454545,0,855332,1196189
2008,3508,32.09632594,38.38383838,0,15425,5342022
2008,3509,74.37350536,63.26530612,0,501404,5000
2008,3510,59.30655764,60.20408163,0,2430560,381135
2008,3511,85.27027569,85.85858586,0,94049,5000
2008,3512,43.53624946,55.10204082,0,180974,1714042
2008,3513,64.55614288,57.57575758,0,719608,28165
2008,3514,39.8875307,49.99,0,555892,1425133
2008,3515,50.41736951,54.54545455,0,2611122,2244221
2008,3516,55.36309062,48.97959184,0,1722377,1208527
2008,3517,78.16870033,63.26530612,0,1151775,850
2008,3518,59.8757619,45.91836735,0,2041891,391524
2008,3601,33.83237425,36,0,566307,1171990
2008,3602,70.46907191,34,0,960350,5000
2008,3603,25.26206088,27,0,28612,644446
2008,3604,30.67286741,34,0,12369,1116842
2008,3605,34.10840829,41,0,0,1081684
2008,3701,80.30089979,62.88659794,0,1214535,7563
2008,3702,27.03472143,44.32989691,0,0,1646853
2008,3703,78.15449219,73.19587629,0,1132494,0
2008,3704,,55.67010309,0,471179,
2008,3705,58.59704267,55.67010309,0,1389044,2594663
2008,3801,90.76157047,88,0,1013835,5000
2008,3802,88.92964514,90,0,699411,4729
2008,3803,51.23672816,49.99,0,1301838,2633349
2008,3804,55.85796549,44.44444444,0,2986360,1362528
2008,3805,41.97752423,44.44444444,0,98895,442425
2008,3806,47.89894737,58.58585859,0,663236,2310342
2008,3807,59.59263958,56.56565657,0,1162719,598846
2008,3808,57.69246469,54.54545455,0,3917419,1138048
2008,3809,36.07601412,35.71428571,0,47417,979174
2008,3810,56.33164984,45.45454545,0,2333358,3226168
2008,3811,51.62734102,57.57575758,0,3153006,1315969
2008,3812,57.85206492,49.99,0,3656397,3492873
2008,3813,64.5174822,59,0,1745577,500141
2008,3814,,70.70707071,0,838611,
2008,3815,41.42901416,56.56565657,0,950043,1775398
2008,3816,41.37139356,48.48484848,0,92274,621729
2008,3817,63.67941363,48.48484848,0,1096079,104485
2008,3818,35.93315516,44.44444444,0,556308,2073251
2008,3819,33.3540401,43.43434343,0,66032,192495
2008,3901,73.88526608,65.65656566,0,1791870,265
2008,3902,70.1424403,62.62626263,0,679026,52545
2008,4001,47.9757607,42.85714286,0,2248361,1287308
2008,4002,46.21864165,45.45454545,0,624365,1266821
2008,4003,35.25680795,35.35353535,0,82865,765832
2008,4004,38.05146256,38.7755102,0,75167,495289
2008,4005,62.49772401,46.46464646,0,829176,9590
2008,4006,67.51152959,64.64646465,0,2389434,
2008,4101,67.55574435,45.91836735,0,1568461,606781
2008,4201,25.46841518,29.29292929,0,10354,717171
2008,4202,21.88719868,34.69387755,0,0,511959
2008,4203,28.31491766,37.37373737,0,0,1440107
2008,4204,60.60302531,34.69387755,0,1074524,528945
2008,4205,67.98095438,56.56565657,0,429556,14240
2008,4206,,37.37373737,0,1123083,
2008,4207,31.41526314,34.34343434,0,5152,1558273
2008,4208,,43.43434343,0,923820,
2008,4209,,77,0,886339,
2008,4301,,30.3030303,0,,834732
2008,4302,,40,0,,391238
2008,4303,38.897418,42.42424242,0,73653,1569813
2008,4304,29.85595292,30.3030303,0,83243,939674
2008,4305,,36.36363636,0,,1005714
2008,4306,36.47650651,40,0,29634,1934766
2008,4307,43.11014877,41.41414141,0,3080655,1757226
2008,4308,25.46295963,26,0,2928,610288
2008,4309,,77,0,384442,
2008,4310,44.46586142,44.44444444,0,1189406,1728339
2008,4311,,24.24242424,0,,951802
2008,4312,31.16569159,36.36363636,0,16300,1452977
2008,4313,22.35306292,23.23232323,0,13211,789264
2008,4314,,33.33333333,0,,2735129
2008,4315,67.28629418,60,1,388362,23843
2008,4316,,66.66666667,0,1034725,
2008,4317,53.7995707,32.32323232,0,2114653,109335
2008,4318,79.17288186,77.77777778,0,562708,59213
2008,4319,25.616803,27.27272727,0,41374,1052072
2008,4320,74.06084371,64,0,821805,0
2008,4321,,41.41414141,1,,1069346
2008,4322,46.38663472,41.41414141,0,2385207,2366149
2008,4323,57.08653875,51.51515152,1,2362370,813774
2008,4324,42.31591137,44.44444444,0,21990,644822
2008,4325,68.37452932,59.5959596,1,401449,64134
2008,4326,37.71110714,41.41414141,0,974,1021104
2008,4327,60.15534471,53.53535354,0,719709,0
2008,4328,70.15987001,56,1,1178830,7028
2008,4329,75.75596313,62,0,860643,13200
2008,4330,83.86870046,82,0,459462,0
2008,4331,37.77053899,41.83673469,0,23020,1053850
2008,4332,41.47486776,46.46464646,0,110003,1629824
2008,4401,31.7440379,34.02061856,0,24587,325769
2008,4402,64.50842182,40.81632653,0,1389004,632101
2008,4403,29.64604015,30.20833333,0,41601,409628
2008,4501,,69.07216495,0,654443,
2008,4601,42.46240872,48.48484848,0,218889,952691
2008,4602,52.47296952,51.02040816,0,1334149,2033543
2008,4603,,76,0,506728,
2008,4604,40.41739994,50.50505051,0,37670,942026
2008,4605,50.11470749,48.48484848,0,1822148,1939824
2008,4606,37.28746695,42.42424242,0,382478,1996993
2008,4607,37.1644056,46.46464646,0,63152,3823907
2008,4608,69.59374054,69.6969697,0,1207945,65940
2008,4609,,40.4040404,0,1153918,
2008,4610,39.77279168,53.53535354,0,2206307,2053375
2008,4611,55.95407507,57.57575758,0,1974640,2010087
2008,4701,67.75839082,63.26530612,0,776202,49230
2008,4702,62.39213469,57.14285714,0,1155696,44576
2008,4703,64.01253659,54.08163265,0,926288,78385
2008,4704,36.91205405,40.81632653,0,291784,682931
2008,4705,34.71934307,46.93877551,0,101027,1139376
2008,4706,66.86456413,58.7628866,0,1159193,18408
2008,4707,83.65294527,84.69387755,0,1033233,32479
2008,4708,47.21568584,57.14285714,0,4462884,2852514
2008,4709,65.44593968,59.18367347,0,612066,12421
2008,4801,,42.42424242,0,793612,
2008,4802,42.92764368,44.44444444,0,1182704,2330542
2008,4803,66.91926406,42.85714286,0,592264,0
2008,4901,35.16028259,52.04081633,0,143292,2251389
2008,4902,69.40441079,69.6969697,0,1159593,27213
2008,4903,64.72089388,58.58585859,0,916105,59943
2008,4904,,75.75757576,0,559761,
2008,4905, ,41.41414141,0,,567709
2008,4906,36.23640309,50.50505051,0,17207,635894
2008,4907,60.8305397,57.14285714,0,1560229,92501
2008,4908,54.05280184,54.08163265,0,2218166,1597322
2008,5001,44.85592558,33.67346939,0,1716008,1517018
2010,101,,38.4,0,,1101695
2010,102,48.90622855,37,0,1435621,1240270
2010,103,40.5193493,43.4,0,8750,979485
2010,104,,22.4,0,,969810
2010,105,42.06433025,38.4,0,777834,910786
2010,106,,25.3,0,,1634107
2010,107,72.48470194,71,0,1766309,2219
2010,201,30.67552077,39.2,0,235567,887306
2010,301,46.79720253,44.9,0,1998797,1172283
2010,302,32.37120407,38.4,0,22018,1027862
2010,303,44.0609576,42.9,0,1647486,2645460
2010,304,70.86059154,66.7,0,1092549,82855
2010,305,45.39265695,47.5,0,2308396,1721358
2010,306,30.47669812,38.4,0,0,774225
2010,307,53.17655668,57.6,0,1463292,677369
2010,308,50.76283755,46.9,0,3888402,1653547
2010,401,45.63912975,39.2,0,1613859,1249957
2010,402,39.79080571,44.9,0,1019383,1773138
2010,403,27.56492446,34,0,76762,641112
2010,404,58.89462311,40.2,0,3012722,595651
2010,501,66.92426514,67.3,0,1901455,109275
2010,502,42.84821932,43.9,0,153430,863122
2010,503,46.30756825,50.1,0,2935825,1974295
2010,504,33.91349052,44.9,0,24668,1703380
2010,505,74.02992902,71.4,0,842500,24331
2010,506,69.00315334,77.6,0,898621,151839
2010,507,68.25437636,73.5,0,1008833,130512
2010,508,84.11813611,87.6,0,2762394,2195419
2010,509,88.66869169,89.8,0,1156298,0
2010,510,60.85098854,66.3,0,1714965,53249
2010,511,50.58273116,55.1,0,3117036,2889122
2010,512,77.36860049,75.5,0,772786,0
2010,513,72.18543451,75.5,0,371114,0
2010,514,71.2837169,74.5,0,1395746,0
2010,515,67.59746001,69.4,0,850360,66863
2010,516,73.626473,70.7,0,790369,0
2010,517,69.06753534,73.5,0,718563,176752
2010,518,58.48405301,60.2,0,1420223,929657
2010,519,35.25460652,46.9,0,46862,1208459
2010,520,51.70497742,60.6,0,2126980,894966
2010,521,,42.9,0,,994282
2010,522,,38.8,0,,1693567
2010,523,60.57492196,67.3,0,991073,607296
2010,524,40.06049914,51.5,0,167582,811188
2010,525,38.1674123,50.5,0,4171,1334230
2010,526,40.28919822,52,0,217187,1391069
2010,527,65.15068077,67.3,0,812258,107365
2010,528,75.62158832,77.6,0,1124908,39505
2010,529,66.94589117,69.4,0,1222789,671224
2010,530,66.92318748,71.4,0,1917068,108439
2010,531,83.82051085,81.6,0,1699459,14451
2010,532,71.04133168,69.4,0,1910352,0
2010,533,86.08118331,87.9,0,768914,40885
2010,534,77.22926569,76.5,0,611204,0
2010,535,79.33496103,85.7,0,723300,16470
2010,536,63.18551836,65.3,0,1301442,168078
2010,537,74.63508412,80.8,0,663725,1826842
2010,538,73.45498616,72.4,0,350875,0
2010,539,65.99691006,67,0,741136,51065
2010,540,33.21126052,48,0,0,1661972
2010,541,36.78300725,44.9,0,48412,1148212
2010,542,33.86778862,45.9,0,0,769411
2010,543,65.49627745,69.4,0,697003,24769
2010,544,44.38649323,50.5,0,563955,1540247
2010,545,45.00782489,52.5,0,1843283,2486838
2010,546,37.79108568,49,0,18084,382312
2010,547,57.43014992,61.2,0,2303714,1395558
2010,548,37.81428193,50.1,0,703106,1098842
2010,549,33.39671816,45.9,0,14744,1232149
2010,550,40.7464645,52,0,582134,1104323
2010,551,60.05308837,64.3,0,1006282,361009
2010,552,33.69467028,45.9,0,42045,758719
2010,553,64.67938036,69.4,0,717577,143351
2010,601,70.09958963,75.5,0,822283,196990
2010,602,60.23710868,65.3,0,895948,130744
2010,603,47.73377004,49,0,2474557,1207827
2010,604,44.07280854,49.5,0,3612689,2407596
2010,605,30.80527736,40.4,0,0,230377
2010,606,32.38353574,46.9,0,152775,655954
2010,607,56.13897844,60.2,0,2943587,1771938
2010,701,62.21575078,66.7,0,2445764,313852
2010,702,60.6969875,59.2,0,2171899,269665
2010,703,65.95473924,63.3,0,1373226,185812
2010,704,53.06397523,60,0,3698698,1961837
2010,705,54.06479204,57.1,0,3079674,1309197
2010,801,58.04404903,62.6,0,2115134,1364254
2010,901,,32.3,0,,556846
2010,902,43.55084402,45.5,0,3814059,1290924
2010,903,65.03748044,71.7,0,1003548,153545
2010,904,,37.4,0,,669106
2010,905,32.56919396,43.4,0,149575,506951
2010,906,,43.4,0,,917479
2010,907,30.96889934,46.5,0,235846,1326719
2010,908,40.51301305,52.5,0,5573266,1756772
2010,909,28.5667405,47.5,0,13401,915407
2010,910,34.07930955,52.5,0,320528,965469
2010,911,59.63498645,66.7,0,680004,501044
2010,912,46.07949683,49.5,0,655714,1156464
2010,913,31.13990724,47.5,0,129888,1224889
2010,914,28.35094687,42.4,0,63758,1055861
2010,915,35.27159894,48.5,0,30268,1027994
2010,916,33.10924439,47.5,0,0,1013774
2010,917,,87.9,0,401640,
2010,918,31.11477506,51,0,10742,1104667
2010,919,62.65587129,65.7,0,1873933,0
2010,920,61.21956849,63.6,0,2018497,374114
2010,921,,49,0,,541142
2010,922,45.63636862,52,0,5319668,6519706
2010,923,79.11606578,83,0,778992,106138
2010,924,40.33505365,49,0,2561826,1266661
2010,925,44.95540343,49.5,0,1664554,1884651
2010,1001,28.37117256,37.4,0,0,759464
2010,1002,51.4409042,54.5,0,1776495,1154736
2010,1003,30.52064928,35.4,0,43280,770523
2010,1004,74.6655182,79.8,0,588615,121422
2010,1005,73.71987103,79.8,0,1115863,99666
2010,1006,,35.7,0,,1257900
2010,1007,32.92954388,39.4,0,73898,323799
2010,1008,47.30284073,43.4,0,1820044,1024629
2010,1009,,23.5,0,,1309817
2010,1010,32.64183991,37.4,0,218075,1979577
2010,1011,,33.3,0,,953031
2010,1012,56.58549423,54.5,0,1905564,246789
2010,1013,69.43013387,72.7,0,811739,143210
2010,1101,53.22763947,71.4,0,2387314,2576318
2010,1102,74.03158472,74.5,0,1102370,31068
2010,1201,44.76779292,36.7,0,2534136,771289
2010,1202,26.17859809,37.1,0,0,854312
2010,1301,83.5122842,87,0,555182,0
2010,1302,85.33948082,90,0,1032501,62276
2010,1303,74.15117593,64.6,0,455323,34652
2010,1304,84.38200149,86.7,0,378837,0
2010,1305,73.56665196,73.7,0,1087115,64273
2010,1306,36.35499208,56.6,0,63297,0
2010,1307,83.51642227,88,0,864976,0
2010,1308,49.92599775,56.6,0,2451343,624900
2010,1309,68.05395548,73.5,0,1633672,703270
2010,1310,48.91953297,61.6,0,2941989,2903728
2010,1311,42.65103697,54.1,0,2509205,1827188
2010,1312,62.08951556,56.6,0,1420269,0
2010,1313,36.1897212,55.1,0,616385,1236449
2010,1314,46.74808307,55.6,0,3815064,1572574
2010,1315,35.67928668,49,0,142413,270402
2010,1316,32.31784903,53.5,0,66923,1133354
2010,1317,44.96703274,57.1,0,1759073,1117726
2010,1318,27.17589108,49,0,138077,1412044
2010,1319,28.77521453,44.9,0,17649,1852861
2010,1401,60.25463033,62.6,0,1387946,17266
2010,1402,50.70443645,54.5,0,1988557,1316801
2010,1403,34.53471396,43.4,0,794798,596780
2010,1404,27.7057202,43.4,0,32185,799652
2010,1405,29.00789182,40.4,0,0,1255403
2010,1406,31.00988646,46.9,0,115,2684316
2010,1407,60.903954,71.7,0,787197,228103
2010,1408,39.5106308,48,0,762355,1079949
2010,1409,44.68422113,49,0,2172565,1953831
2010,1501,51.02835614,58.6,0,2357357,515559
2010,1502,52.50476915,60.6,0,1225831,1191864
2010,1503,52.18351618,54.5,0,1556850,681867
2010,1504,32.74743486,53.5,0,142774,806638
2010,1505,32.97776246,44.4,0,278027,1013940
2010,1601,23.64810114,30.3,0,159047,1252541
2010,1602,33.86599668,43.9,0,29619,1271360
2010,1603,39.83103617,51.5,0,965850,1946866
2010,1604,38.27463207,40.8,0,1872198,2152608
2010,1701,28.75454221,37.4,0,0,859800
2010,1702,32.11295204,38.4,0,0,982491
2010,1703,55.4070801,56.6,0,1318577,859987
2010,1704,30.52199827,38.8,0,412042,1600172
2010,1705,22.57540258,31.6,0,12502,1098001
2010,1706,50.13536868,43.9,0,2665900,1554517
2010,1801,19.64028262,26.5,0,60706,1007467
2010,1802,65.86640227,76.5,0,1134502,2106019
2010,1803,36.23307993,37.8,0,828011,1419781
2010,1804,34.16649982,40.4,0,228310,1271946
2010,1805,,37.4,0,,1287256
2010,1806,34.36671339,41.8,0,0,738703
2010,1807,,35.7,0,,1260783
2010,1901,56.82307679,61.6,0,1290518,494031
2010,1902,55.13158437,56.1,0,1244842,529777
2010,2001,43.69950421,40.8,0,2622102,2383176
2010,2002,65.8625329,61.2,0,1334065,223112
2010,2003,62.95319457,60.2,0,829903,41109
2010,2004,83.58486137,85.9,0,675834,5724
2010,2005,64.98523158,66.3,0,4687708,575226
2010,2006,35.09104787,40.8,0,45900,367093
2010,2007,76.70113141,79.8,0,627510,10367
2010,2008,74.55711193,74.7,0,2572162,177648
2010,2101,63.2374808,66,0,908829,53347
2010,2102,57.37100393,60.2,0,2304752,86455
2010,2103,59.04191847,59.8,0,2145189,108802
2010,2104,55.41849098,64.9,0,4305443,2436270
2010,2105,56.48539797,60.2,0,1962906,388772
2010,2106,56.94201754,58.8,0,1996263,826442
2010,2107,66.47837454,66.3,0,1291206,44721
2010,2108,,85.7,0,1939038,
2010,2109,72.37094307,61.2,0,1629193,34082
2010,2110,52.51491463,56.1,0,1505513,1234155
2010,2201,44.03311864,51,0,838156,1352939
2010,2202,32.63523726,48,0,119500,659945
2010,2203,38.5694662,49.9,0,988088,1093005
2010,2204,31.5490647,51,0,15880,2148408
2010,2205,54.46929927,64.6,0,1207951,356387
2010,2206,35.14438751,55.1,0,61572,2083782
2010,2207,47.49915347,53.1,0,3278124,1647374
2010,2208,34.94139651,53.5,0,27034,861237
2010,2209,51.30684948,56.6,0,3242259,1995893
2010,2210,25.79618677,49,0,0,846113
2010,2211,39.37166751,54.5,0,319876,870508
2010,2212,63.59370138,66.3,0,2392304,57379
2010,2213,81.13183269,85.9,0,423621,16853
2010,2214,79.43650155,86.9,0,1227583,17646
2010,2215,58.63326463,66.7,0,2790610,1133246
2010,2301,52.83303182,52,0,2175820,939063
2010,2302,36.62729338,49,0,88197,1404772
2010,2303,38.34486663,53.1,0,529264,2575915
2010,2304,63.04942205,65.3,0,862844,213460
2010,2305,73.71069482,75.5,0,1295834,89728
2010,2306,43.10970955,45.9,0,4690169,11652650
2010,2307,59.48477752,48.5,0,1269562,386221
2010,2308,49.16235371,54.6,0,2223352,623202
2010,2401,42.47227528,37.4,0,1846371,1617116
2010,2402,62.02053867,66.7,0,1343451,40847
2010,2403,31.44876508,39,0,0,688952
2010,2404,47.41854861,32.3,0,973805,1058472
2010,2501,75.69059235,80.8,0,635940,24158
2010,2502,30.03202196,44.4,0,49231,825661
2010,2503,51.19517911,60.6,0,2276614,1514658
2010,2504,47.2195739,38.4,0,3107546,1456172
2010,2505,54.68728235,63.6,0,607570,263822
2010,2506,30.54199626,45.5,0,9394,1071720
2010,2507,32.38714008,35.7,0,231880,1272598
2010,2508,30.49449361,36.7,0,1572927,2071153
2010,2509,,44.4,0,,1258853
2010,2601,35.90578537,48.5,0,333290,1400357
2010,2701,28.72719955,44.9,0,20490,513938
2010,2702,39.19365499,50.5,0,1022341,1965735
2010,2703,20.33327219,30.3,0,54489,972215
2010,2801,63.63742827,65.3,0,1992396,72479
2010,2802,34.03197614,49.9,0,8928,806675
2010,2803,49.65870574,56.1,0,2629932,1409239
2010,2901,43.97857781,53.5,0,1682117,1545187
2010,2902,49.16927973,56.6,0,2486888,1248999
2010,3001,64.48549389,65.7,0,1293836,65075
2010,3002,32.07570586,54.5,0,0,1430659
2010,3003,48.60980943,52.5,0,3285632,1618069
2010,3004,28.65673283,47.5,0,103773,676766
2010,3005,33.55440792,45.5,0,19619,911349
2010,3006,55.60585289,61.6,0,2573743,478482
2010,3007,40.63407742,50.5,0,346555,1197136
2010,3008,63.42463495,63.6,0,1628506,168536
2010,3009,61.60447046,61.6,0,1279067,196392
2010,3010,86.90723718,87,0,539405,0
2010,3011,31.23054143,45.5,0,42257,1104384
2010,3012,53.61162855,58.6,0,2958130,2103567
2010,3013,76.28250261,75.8,0,708756,4873
2010,3101,51.87894131,60.6,0,2770746,1421030
2010,3102,44.59714188,49.5,0,2066525,2417901
2010,3103,56.98601658,61.6,0,1169385,346075
2010,3201,50.15124542,51.5,0,3097002,5713400
2010,3202,56.7679202,56.6,0,3941241,404108
2010,3203,28.05485739,47.5,0,2618,955287
2010,3204,53.62228364,58.6,0,1726965,303146
2010,3205,63.51686421,63.6,0,1771086,0
2010,3206,87.79843586,89,0,977675,64241
2010,3207,81.52576895,79.8,0,2100421,0
2010,3208,75.54477013,74.7,0,1509076,43508
2010,3209,60.84165607,55.6,0,1450285,378493
2010,3210,92.79036772,91,0,1660789,0
2010,3211,90.57096956,90.9,0,714580,0
2010,3212,93.86917626,86.9,0,690870,0
2010,3213,48.31037306,49,0,2910110,1249135
2010,3214,76.99652778,78.8,0,3532293,215657
2010,3215,88.58602239,93.9,0,4139253,220386
2010,3216,95.7173913,95,0,385791,0
2010,3217,76.19268328,72,0,1063382,47586
2010,3218,62.1500602,62,0,2033252,7265
2010,3219,47.31940093,51.5,0,2292617,2129634
2010,3220,45.1319899,51.5,0,5571737,1734215
2010,3221,59.28997679,59.2,0,813614,41620
2010,3222,52.66189124,60.2,0,1151830,606375
2010,3223,50.61396328,52.5,0,2964995,3440804
2010,3224,46.92019142,51,0,1886550,1260253
2010,3225,49.84464604,56.6,0,3114121,759772
2010,3226,26.39388402,46.9,0,0,1019160
2010,3227,60.94265756,55.1,0,1350830,149731
2010,3228,64.92090231,69.4,0,843653,2606
2010,3229,43.39383004,49,0,456752,1125653
2010,3301,59.3094895,63,0,794379,134385
2010,3302,49.6019198,52.5,0,1904684,908105
2010,3303,26.37429846,38.4,0,11069,577210
2010,3304,57.16177639,62.6,0,1335743,474711
2010,3305,34.11459676,38.4,0,322138,575294
2010,3306,24.79170577,36.4,0,3720,925985
2010,3307,53.68113621,47.5,0,1886256,1224843
2010,3308,54.83215466,52.5,0,1105916,1066421
2010,3309,31.0328353,45,0,109410,997488
2010,3310,28.82280926,36.4,0,0,1002392
2010,3311,54.3439999,47.5,0,2212732,797641
